Year,Installation,Source,PLOT,TREE,Seedlot,Replication,Metric,Management,Defect,Value
2022,HOODOO,Improved,5,410,4070,R1,HEIGHT GROWTH (CM),None,None,17
2022,HOODOO,Improved,5,411,4070,R2,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,5,430,4070,R3,HEIGHT GROWTH (CM),None,None,4
2022,HOODOO,Improved,5,431,4070,R4,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,5,450,4070,R5,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,451,4070,R6,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,5,470,4070,R7,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,5,471,4070,R8,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,5,490,4070,R9,HEIGHT GROWTH (CM),None,None,1
2022,HOODOO,Improved,5,491,4070,R10,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,5,402,4078,R1,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,5,419,4078,R2,HEIGHT GROWTH (CM),None,None,17
2022,HOODOO,Improved,5,422,4078,R3,HEIGHT GROWTH (CM),None,None,19
2022,HOODOO,Improved,5,439,4078,R4,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,5,442,4078,R5,HEIGHT GROWTH (CM),None,None,2
2022,HOODOO,Improved,5,459,4078,R6,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,462,4078,R7,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,479,4078,R8,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,5,482,4078,R9,HEIGHT GROWTH (CM),None,None,7
2022,HOODOO,Improved,5,499,4078,R10,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,401,5118,R1,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,5,420,5118,R2,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,5,421,5118,R3,HEIGHT GROWTH (CM),Major,Unhealthy,0
2022,HOODOO,Improved,5,440,5118,R4,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,5,441,5118,R5,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,5,460,5118,R6,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,5,461,5118,R7,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,480,5118,R8,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,5,481,5118,R9,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,5,500,5118,R10,HEIGHT GROWTH (CM),None,None,5
2022,HOODOO,Improved,5,406,5175,R1,HEIGHT GROWTH (CM),None,None,2
2022,HOODOO,Improved,5,415,5175,R2,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,5,426,5175,R3,HEIGHT GROWTH (CM),None,None,7
2022,HOODOO,Improved,5,435,5175,R4,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,5,446,5175,R5,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,5,455,5175,R6,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,5,466,5175,R7,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,5,475,5175,R8,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,5,486,5175,R9,HEIGHT GROWTH (CM),Major,Rodent,0
2022,HOODOO,Improved,5,495,5175,R10,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,5,405,5193,R1,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,5,416,5193,R2,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,5,425,5193,R3,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,5,436,5193,R4,HEIGHT GROWTH (CM),None,None,23
2022,HOODOO,Improved,5,445,5193,R5,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,5,456,5193,R6,HEIGHT GROWTH (CM),None,None,19
2022,HOODOO,Improved,5,465,5193,R7,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,476,5193,R8,HEIGHT GROWTH (CM),None,None,19
2022,HOODOO,Improved,5,485,5193,R9,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,496,5193,R10,HEIGHT GROWTH (CM),None,None,7
2022,HOODOO,Improved,5,404,5195,R1,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,5,417,5195,R2,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,5,424,5195,R3,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,5,437,5195,R4,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,5,444,5195,R5,HEIGHT GROWTH (CM),None,None,5
2022,HOODOO,Improved,5,457,5195,R6,HEIGHT GROWTH (CM),None,None,7
2022,HOODOO,Improved,5,464,5195,R7,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,5,477,5195,R8,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,5,484,5195,R9,HEIGHT GROWTH (CM),None,None,5
2022,HOODOO,Improved,5,497,5195,R10,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,509,1121,R1,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,6,512,1121,R2,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,529,1121,R3,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,532,1121,R4,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,6,549,1121,R5,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,552,1121,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,569,1121,R7,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,6,572,1121,R8,HEIGHT GROWTH (CM),None,None,16
2022,HOODOO,Improved,6,589,1121,R9,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,6,592,1121,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,502,2086,R1,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,519,2086,R2,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,6,522,2086,R3,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,6,539,2086,R4,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,6,542,2086,R5,HEIGHT GROWTH (CM),None,None,20
2022,HOODOO,Improved,6,559,2086,R6,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,562,2086,R7,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,579,2086,R8,HEIGHT GROWTH (CM),None,None,7
2022,HOODOO,Improved,6,582,2086,R9,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,599,2086,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,506,2158,R1,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,515,2158,R2,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,526,2158,R3,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,535,2158,R4,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,546,2158,R5,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,555,2158,R6,HEIGHT GROWTH (CM),None,None,4
2022,HOODOO,Improved,6,566,2158,R7,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,575,2158,R8,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,6,586,2158,R9,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,595,2158,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,505,2223,R1,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,516,2223,R2,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,525,2223,R3,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,536,2223,R4,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,545,2223,R5,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,556,2223,R6,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,565,2223,R7,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,576,2223,R8,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,585,2223,R9,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,596,2223,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,501,4070,R1,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,6,520,4070,R2,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,6,521,4070,R3,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,540,4070,R4,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,541,4070,R5,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,560,4070,R6,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,6,561,4070,R7,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,6,580,4070,R8,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,581,4070,R9,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,600,4070,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,508,4078,R1,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,6,513,4078,R2,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,6,528,4078,R3,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,533,4078,R4,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,6,548,4078,R5,HEIGHT GROWTH (CM),None,None,18
2022,HOODOO,Improved,6,553,4078,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,568,4078,R7,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,573,4078,R8,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,588,4078,R9,HEIGHT GROWTH (CM),None,None,15
2022,HOODOO,Improved,6,593,4078,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,504,5118,R1,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,517,5118,R2,HEIGHT GROWTH (CM),None,None,16
2022,HOODOO,Improved,6,524,5118,R3,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,537,5118,R4,HEIGHT GROWTH (CM),None,None,5
2022,HOODOO,Improved,6,544,5118,R5,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,557,5118,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,564,5118,R7,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,577,5118,R8,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,584,5118,R9,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,597,5118,R10,HEIGHT GROWTH (CM),None,None,14
2022,HOODOO,Improved,6,510,5175,R1,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,511,5175,R2,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,530,5175,R3,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,531,5175,R4,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,550,5175,R5,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,551,5175,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,570,5175,R7,HEIGHT GROWTH (CM),None,None,23
2022,HOODOO,Improved,6,571,5175,R8,HEIGHT GROWTH (CM),None,None,22
2022,HOODOO,Improved,6,590,5175,R9,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,591,5175,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,503,5193,R1,HEIGHT GROWTH (CM),None,None,10
2022,HOODOO,Improved,6,518,5193,R2,HEIGHT GROWTH (CM),None,None,17
2022,HOODOO,Improved,6,523,5193,R3,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,538,5193,R4,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,543,5193,R5,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,6,558,5193,R6,HEIGHT GROWTH (CM),None,None,3
2022,HOODOO,Improved,6,563,5193,R7,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,578,5193,R8,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,583,5193,R9,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,598,5193,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,507,5195,R1,HEIGHT GROWTH (CM),None,None,19
2022,HOODOO,Improved,6,514,5195,R2,HEIGHT GROWTH (CM),None,None,9
2022,HOODOO,Improved,6,527,5195,R3,HEIGHT GROWTH (CM),None,None,7
2022,HOODOO,Improved,6,534,5195,R4,HEIGHT GROWTH (CM),None,None,8
2022,HOODOO,Improved,6,547,5195,R5,HEIGHT GROWTH (CM),None,None,13
2022,HOODOO,Improved,6,554,5195,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,HOODOO,Improved,6,567,5195,R7,HEIGHT GROWTH (CM),None,None,11
2022,HOODOO,Improved,6,574,5195,R8,HEIGHT GROWTH (CM),None,None,12
2022,HOODOO,Improved,6,587,5195,R9,HEIGHT GROWTH (CM),None,None,6
2022,HOODOO,Improved,6,594,5195,R10,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,1,109,1333,R1,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,112,1333,R2,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,129,1333,R3,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,132,1333,R4,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,149,1333,R5,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,152,1333,R6,HEIGHT GROWTH (CM),None,None,1
2022,LOST FROMELT,Woods run,1,169,1333,R7,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,172,1333,R8,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,189,1333,R9,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,192,1333,R10,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,106,40089,R1,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,115,40089,R2,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,126,40089,R3,HEIGHT GROWTH (CM),None,None,15
2022,LOST FROMELT,Woods run,1,135,40089,R4,HEIGHT GROWTH (CM),None,None,21
2022,LOST FROMELT,Woods run,1,146,40089,R5,HEIGHT GROWTH (CM),None,None,5
2022,LOST FROMELT,Woods run,1,155,40089,R6,HEIGHT GROWTH (CM),None,None,19
2022,LOST FROMELT,Woods run,1,166,40089,R7,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,175,40089,R8,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,186,40089,R9,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,195,40089,R10,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,102,2193-16,R1,HEIGHT GROWTH (CM),None,None,5
2022,LOST FROMELT,Woods run,1,119,2193-16,R2,HEIGHT GROWTH (CM),None,None,2
2022,LOST FROMELT,Woods run,1,122,2193-16,R3,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,1,139,2193-16,R4,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,142,2193-16,R5,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,159,2193-16,R6,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,162,2193-16,R7,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,179,2193-16,R8,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,182,2193-16,R9,HEIGHT GROWTH (CM),None,None,17
2022,LOST FROMELT,Woods run,1,199,2193-16,R10,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,104,2N39E30,R1,HEIGHT GROWTH (CM),None,None,5
2022,LOST FROMELT,Woods run,1,117,2N39E30,R2,HEIGHT GROWTH (CM),None,None,3
2022,LOST FROMELT,Woods run,1,124,2N39E30,R3,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,137,2N39E30,R4,HEIGHT GROWTH (CM),None,None,16
2022,LOST FROMELT,Woods run,1,144,2N39E30,R5,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,157,2N39E30,R6,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,1,164,2N39E30,R7,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,177,2N39E30,R8,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,184,2N39E30,R9,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,197,2N39E30,R10,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,1,108,34-78,R1,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,113,34-78,R2,HEIGHT GROWTH (CM),None,None,3
2022,LOST FROMELT,Woods run,1,128,34-78,R3,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,1,133,34-78,R4,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,148,34-78,R5,HEIGHT GROWTH (CM),None,None,2
2022,LOST FROMELT,Woods run,1,153,34-78,R6,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,168,34-78,R7,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,173,34-78,R8,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,1,188,34-78,R9,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,1,193,34-78,R10,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,101,3N41E36,R1,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,1,120,3N41E36,R2,HEIGHT GROWTH (CM),Dead,None,
2022,LOST FROMELT,Woods run,1,121,3N41E36,R3,HEIGHT GROWTH (CM),Dead,None,
2022,LOST FROMELT,Woods run,1,140,3N41E36,R4,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,1,141,3N41E36,R5,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,1,160,3N41E36,R6,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,161,3N41E36,R7,HEIGHT GROWTH (CM),None,None,16
2022,LOST FROMELT,Woods run,1,180,3N41E36,R8,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,181,3N41E36,R9,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,200,3N41E36,R10,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,105,97-61,R1,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,116,97-61,R2,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,125,97-61,R3,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,136,97-61,R4,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,145,97-61,R5,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,156,97-61,R6,HEIGHT GROWTH (CM),None,None,16
2022,LOST FROMELT,Woods run,1,165,97-61,R7,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,176,97-61,R8,HEIGHT GROWTH (CM),None,None,5
2022,LOST FROMELT,Woods run,1,185,97-61,R9,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,196,97-61,R10,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,103,97-72,R1,HEIGHT GROWTH (CM),None,None,1
2022,LOST FROMELT,Woods run,1,118,97-72,R2,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,123,97-72,R3,HEIGHT GROWTH (CM),None,None,17
2022,LOST FROMELT,Woods run,1,138,97-72,R4,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,143,97-72,R5,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,158,97-72,R6,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,163,97-72,R7,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,178,97-72,R8,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,183,97-72,R9,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,1,198,97-72,R10,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,110,HANGMAN,R1,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,1,111,HANGMAN,R2,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,130,HANGMAN,R3,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,131,HANGMAN,R4,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,1,150,HANGMAN,R5,HEIGHT GROWTH (CM),None,None,19
2022,LOST FROMELT,Woods run,1,151,HANGMAN,R6,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,1,170,HANGMAN,R7,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,171,HANGMAN,R8,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,190,HANGMAN,R9,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,191,HANGMAN,R10,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,1,107,S028,R1,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,114,S028,R2,HEIGHT GROWTH (CM),None,None,13
2022,LOST FROMELT,Woods run,1,127,S028,R3,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,134,S028,R4,HEIGHT GROWTH (CM),None,None,6
2022,LOST FROMELT,Woods run,1,147,S028,R5,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,1,154,S028,R6,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,1,167,S028,R7,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,1,174,S028,R8,HEIGHT GROWTH (CM),None,None,4
2022,LOST FROMELT,Woods run,1,187,S028,R9,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,1,194,S028,R10,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,2,204,1333,R1,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,217,1333,R2,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,224,1333,R3,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,237,1333,R4,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,2,244,1333,R5,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,257,1333,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,264,1333,R7,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,2,277,1333,R8,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,284,1333,R9,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,2,297,1333,R10,HEIGHT GROWTH (CM),None,None,5
2022,LOST FROMELT,Woods run,2,205,40089,R1,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,2,216,40089,R2,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,225,40089,R3,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,236,40089,R4,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,245,40089,R5,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,256,40089,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,265,40089,R7,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,276,40089,R8,HEIGHT GROWTH (CM),None,None,7
2022,LOST FROMELT,Woods run,2,285,40089,R9,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,2,296,40089,R10,HEIGHT GROWTH (CM),None,None,12
2022,LOST FROMELT,Woods run,2,201,2193-16,R1,HEIGHT GROWTH (CM),None,None,8
2022,LOST FROMELT,Woods run,2,220,2193-16,R2,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,2,221,2193-16,R3,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,240,2193-16,R4,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,2,241,2193-16,R5,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,260,2193-16,R6,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,261,2193-16,R7,HEIGHT GROWTH (CM),None,None,3
2022,LOST FROMELT,Woods run,2,280,2193-16,R8,HEIGHT GROWTH (CM),None,None,14
2022,LOST FROMELT,Woods run,2,281,2193-16,R9,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,2,300,2193-16,R10,HEIGHT GROWTH (CM),None,None,5
2022,LOST FROMELT,Woods run,2,202,2N39E30,R1,HEIGHT GROWTH (CM),None,None,9
2022,LOST FROMELT,Woods run,2,219,2N39E30,R2,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,222,2N39E30,R3,HEIGHT GROWTH (CM),Dead,Rodent,
2022,LOST FROMELT,Woods run,2,239,2N39E30,R4,HEIGHT GROWTH (CM),None,None,11
2022,LOST FROMELT,Woods run,2,242,2N39E30,R5,HEIGHT GROWTH (CM),None,None,10
2022,LOST FROMELT,Woods run,2,259,2N39E30,R6,HEIGHT GROWTH (CM),Dead,Rodent,
